customer_id,first_name,last_name,email,phone,date_of_birth,gender,city,state,zip_code,registration_date,customer_segment,preferred_channel,is_active,age
CUST001210,James,Johnson,customer1210@email.com,+1-533-771-4267,1991-01-18,Other,Boston,FL,98124,2021-12-30,Basic,In-Store,True,34
CUST001211,William,Jones,customer1211@email.com,+1-420-832-9240,2016-03-02,M,Denver,MA,99724,2023-03-27,Standard,Mobile App,True,9
CUST001212,Mary,Taylor,customer1212@email.com,+1-650-480-2750,1950-07-19,M,Phoenix,MA,40479,2020-07-19,Standard,Online,True,75
CUST001213,David,Smith,customer1213@email.com,+1-276-448-3628,1997-11-24,M,New York,CA,39333,2023-11-10,Basic,Online,False,27
CUST001214,Linda,Taylor,customer1214@email.com,+1-533-940-8859,1987-12-10,F,Dallas,IL,74418,2020-11-07,Basic,In-Store,True,37
CUST001215,Michael,Johnson,customer1215@email.com,+1-938-807-8698,1977-08-18,F,Dallas,IL,91322,2020-02-02,Basic,In-Store,True,48
CUST001216,Michael,Davis,customer1216@email.com,+1-247-999-7390,2004-10-16,M,Dallas,PA,53333,2023-12-31,Standard,Online,True,21
CUST001217,Michael,Jones,customer1217@email.com,+1-904-923-8979,1973-07-17,M,Boston,IL,34653,2024-02-03,Basic,Online,True,52
CUST001218,Michael,Smith,customer1218@email.com,+1-455-486-7144,1965-05-25,F,Austin,AZ,20311,2021-06-29,Basic,In-Store,True,60
CUST001219,Patricia,Garcia,customer1219@email.com,+1-260-303-1919,1986-05-10,F,San Diego,TX,23181,2022-03-10,Premium,Mobile App,True,39
CUST001220,Emily,Johnson,customer1220@email.com,+1-854-550-5522,2002-09-10,M,Seattle,IL,24637,2021-04-27,Basic,Online,True,23
CUST001221,Mary,Martinez,customer1221@email.com,+1-750-578-8178,1976-03-11,F,San Jose,WA,28643,2022-08-16,Standard,Online,True,49
CUST001222,David,Brown,customer1222@email.com,+1-491-313-8730,1964-02-25,M,Seattle,MA,41326,2020-12-10,Standard,Online,False,61
CUST001223,Barbara,Thomas,customer1223@email.com,+1-337-967-2212,1952-09-16,M,Chicago,IL,96090,2020-08-26,Standard,Mobile App,False,73
CUST001224,Jane,Garcia,customer1224@email.com,+1-532-993-7779,1968-07-03,F,New York,PA,56215,2022-04-24,Premium,Online,True,57
CUST001225,Barbara,Williams,customer1225@email.com,+1-355-354-5896,2014-05-31,M,Austin,FL,85511,2020-12-31,Standard,Mobile App,True,11
CUST001226,Barbara,Brown,customer1226@email.com,+1-787-404-2441,2012-05-23,F,Jacksonville,FL,13826,2024-01-23,Basic,Online,True,13
CUST001227,James,Brown,customer1227@email.com,+1-648-451-6371,2003-01-20,M,Jacksonville,CA,46014,2022-03-23,Standard,Mobile App,False,22
CUST001228,Emily,Taylor,customer1228@email.com,+1-786-759-5271,1998-01-18,M,San Diego,IL,31871,2022-03-20,Standard,In-Store,True,27
CUST001229,Patricia,Davis,customer1229@email.com,+1-770-743-5774,2011-08-19,Other,San Antonio,MA,62573,2024-01-24,Basic,In-Store,True,14
CUST001230,Mary,Williams,customer1230@email.com,+1-906-222-3301,2009-08-25,M,Seattle,MA,56919,2020-02-16,Standard,Online,True,16
CUST001231,Patricia,Miller,customer1231@email.com,+1-990-988-2114,1971-01-12,F,Phoenix,TX,34202,2021-03-19,Standard,In-Store,True,54
CUST001232,Jane,Anderson,customer1232@email.com,+1-916-928-6143,1957-10-25,M,San Jose,FL,70387,2020-10-25,Standard,Online,True,68
CUST001233,Lisa,Hernandez,customer1233@email.com,+1-569-991-8304,2010-07-09,M,San Antonio,CA,44628,2021-01-24,Standard,Online,True,15
CUST001234,Lisa,Wilson,customer1234@email.com,+1-965-419-4016,1971-04-20,M,San Jose,IL,29528,2021-10-25,Standard,Online,True,54
CUST001235,Mary,Hernandez,customer1235@email.com,+1-528-679-4730,1979-04-28,F,Houston,FL,82267,2022-11-07,Basic,Mobile App,True,46
CUST001236,Emily,Brown,customer1236@email.com,+1-671-570-6456,1977-02-19,M,Dallas,FL,66902,2021-08-31,Standard,In-Store,True,48
CUST001237,Matthew,Jackson,customer1237@email.com,+1-403-893-5243,2011-08-23,F,Austin,MA,98558,2020-05-28,Basic,In-Store,True,14
CUST001238,Robert,Jones,customer1238@email.com,+1-461-818-1379,2007-05-24,M,San Jose,IL,59847,2023-01-01,Standard,In-Store,False,18
CUST001239,David,Hernandez,customer1239@email.com,+1-343-322-7730,2003-12-19,Other,Denver,NY,34009,2024-06-18,Standard,Online,False,21
CUST001240,Linda,Miller,customer1240@email.com,+1-637-605-8968,2012-02-11,M,Los Angeles,IL,97534,2020-01-14,Standard,Mobile App,True,13
CUST001241,Jennifer,Johnson,customer1241@email.com,+1-249-741-1987,1951-09-24,F,Dallas,AZ,55081,2020-12-24,Basic,In-Store,False,74
CUST001242,Emily,Garcia,customer1242@email.com,+1-724-582-1265,1960-02-19,F,Dallas,FL,24550,2023-06-28,Standard,In-Store,True,65
CUST001243,Mary,Hernandez,customer1243@email.com,+1-779-647-1525,1975-04-29,F,Phoenix,TX,16699,2021-10-16,Premium,In-Store,True,50
CUST001244,Barbara,Williams,customer1244@email.com,+1-716-534-9827,1982-03-10,F,Austin,NY,78625,2021-12-06,Standard,Mobile App,True,43
CUST001245,Mary,Brown,customer1245@email.com,+1-703-489-6468,2000-09-27,F,New York,PA,57641,2023-09-09,Standard,Mobile App,True,25
CUST001246,Emily,Rodriguez,customer1246@email.com,+1-849-268-2237,2004-10-08,F,San Antonio,CA,74999,2023-06-22,Standard,In-Store,True,21
CUST001247,William,Jones,customer1247@email.com,+1-778-294-2840,1987-07-20,M,San Jose,IL,39287,2023-04-22,Standard,Online,True,38
CUST001248,Jennifer,Anderson,customer1248@email.com,+1-744-362-9413,1990-05-04,M,San Jose,TX,79275,2023-03-08,Premium,In-Store,True,35
CUST001249,Patricia,Garcia,customer1249@email.com,+1-289-787-8675,1952-05-27,F,Houston,PA,35223,2022-09-29,Basic,In-Store,True,73
CUST001250,Barbara,Lopez,customer1250@email.com,+1-824-865-4127,1984-02-16,F,Dallas,PA,82614,2022-08-17,Standard,Online,True,41
CUST001251,Barbara,Jackson,customer1251@email.com,+1-969-274-8060,2003-09-21,F,Philadelphia,FL,98722,2024-04-25,Standard,Online,False,22
CUST001252,John,Garcia,customer1252@email.com,+1-483-676-8393,1966-02-12,F,Seattle,AZ,55887,2021-04-10,Standard,Online,True,59
CUST001253,William,Thomas,customer1253@email.com,+1-956-355-6413,1955-09-13,M,Chicago,FL,55686,2024-01-17,Standard,In-Store,True,70
CUST001254,John,Davis,customer1254@email.com,+1-274-386-6567,2005-05-07,M,Philadelphia,CA,48345,2022-07-21,Basic,Online,True,20
CUST001255,Sarah,Johnson,customer1255@email.com,+1-664-740-8084,1980-07-02,F,Seattle,NY,54855,2024-06-19,Premium,Online,True,45
CUST001256,William,Jones,customer1256@email.com,+1-221-611-5813,1998-04-28,M,San Jose,MA,20518,2023-03-15,Standard,In-Store,True,27
CUST001257,Lisa,Brown,customer1257@email.com,+1-206-838-7388,1989-05-27,M,Philadelphia,WA,44018,2021-02-04,Basic,In-Store,True,36
CUST001258,James,Wilson,customer1258@email.com,+1-219-208-4690,1967-01-13,F,Phoenix,NY,92827,2023-05-17,Standard,Online,True,58
CUST001259,Mary,Garcia,customer1259@email.com,+1-530-637-3465,1950-03-07,M,Los Angeles,CA,66543,2024-08-28,Standard,Online,True,75
CUST001260,John,Smith,customer1260@email.com,+1-465-428-6351,1983-01-02,F,San Jose,MA,15371,2022-01-05,Standard,Mobile App,True,42
CUST001261,Sarah,Taylor,customer1261@email.com,+1-745-668-4282,1973-03-10,M,San Jose,PA,89118,2022-09-28,Basic,In-Store,True,52
CUST001262,David,Williams,customer1262@email.com,+1-988-788-6810,2004-06-24,F,Los Angeles,NY,92026,2024-10-12,Basic,Online,True,21
CUST001263,Christopher,Smith,customer1263@email.com,+1-932-790-3500,1997-08-05,M,San Antonio,MA,20593,2023-03-31,Basic,Mobile App,True,28
CUST001264,Michael,Smith,customer1264@email.com,+1-393-991-3429,1964-07-27,M,Los Angeles,IL,86624,2021-10-08,Standard,Online,True,61
CUST001265,David,Garcia,customer1265@email.com,+1-411-515-3975,1974-05-13,M,Jacksonville,FL,40428,2024-04-12,Basic,Mobile App,True,51
CUST001266,John,Williams,customer1266@email.com,+1-303-226-9739,1970-10-25,M,Philadelphia,WA,52490,2021-12-10,Premium,Online,True,55
CUST001267,Michael,Martinez,customer1267@email.com,+1-816-240-3086,2000-05-14,M,Phoenix,TX,22290,2020-05-18,Premium,Online,False,25
CUST001268,Matthew,Anderson,customer1268@email.com,+1-753-556-2134,1995-12-28,M,Houston,IL,20275,2023-03-01,Basic,Online,True,29
CUST001269,Robert,Taylor,customer1269@email.com,+1-535-522-4770,2016-08-12,F,San Antonio,NY,72473,2023-08-10,Standard,Online,True,9
CUST001270,Christopher,Jones,customer1270@email.com,+1-873-413-4304,1974-12-08,M,San Diego,CO,97236,2024-07-29,Premium,In-Store,True,50
CUST001271,Patricia,Miller,customer1271@email.com,+1-510-367-7951,2009-02-03,F,Houston,MA,49903,2020-10-26,Standard,In-Store,True,16
CUST001272,Daniel,Jones,customer1272@email.com,+1-477-438-4559,1972-01-05,F,New York,PA,55091,2021-06-05,Standard,Mobile App,True,53
CUST001273,James,Rodriguez,customer1273@email.com,+1-990-563-1447,1954-11-15,F,New York,PA,56855,2024-01-14,Basic,Online,True,71
CUST001274,Sarah,Moore,customer1274@email.com,+1-340-650-3017,2012-07-25,M,New York,CO,50981,2022-07-13,Standard,Online,True,13
CUST001275,Mary,Thomas,customer1275@email.com,+1-584-226-8273,1963-03-01,F,Austin,NY,99687,2021-07-05,Standard,Online,True,62
CUST001276,Lisa,Anderson,customer1276@email.com,+1-961-957-4417,2012-03-28,M,New York,PA,38825,2023-10-29,Standard,Online,True,13
CUST001277,James,Davis,customer1277@email.com,+1-589-250-8320,2010-11-08,M,Phoenix,AZ,69474,2020-06-23,Basic,In-Store,True,15
CUST001278,Michael,Garcia,customer1278@email.com,+1-649-608-4254,2016-06-03,Other,Houston,PA,14096,2020-05-30,Basic,Online,True,9
CUST001279,Jane,Johnson,customer1279@email.com,+1-410-989-7234,1956-10-04,M,Seattle,WA,64772,2020-05-11,Standard,In-Store,True,69
CUST001280,David,Garcia,customer1280@email.com,+1-804-327-2521,1991-10-19,F,Denver,AZ,27788,2022-09-08,Basic,In-Store,True,34
CUST001281,Sarah,Taylor,customer1281@email.com,+1-379-718-9462,2015-01-06,F,Dallas,CA,72115,2023-10-15,Basic,Online,False,10
CUST001282,Jane,Williams,customer1282@email.com,+1-324-366-4434,1998-05-03,F,Boston,CA,34441,2021-03-19,Premium,In-Store,True,27
CUST001283,Michael,Martinez,customer1283@email.com,+1-323-700-6871,1960-01-07,F,Chicago,MA,81279,2022-03-12,Premium,Online,True,65
CUST001284,William,Lopez,customer1284@email.com,+1-967-524-7801,1987-03-03,M,Denver,AZ,24110,2022-07-22,Standard,Online,True,38
CUST001285,Daniel,Anderson,customer1285@email.com,+1-395-415-2487,1992-04-19,M,San Antonio,IL,64490,2020-01-25,Basic,In-Store,True,33
CUST001286,Patricia,Smith,customer1286@email.com,+1-719-568-8831,1995-01-14,F,Austin,MA,69720,2021-03-23,Standard,In-Store,True,30
CUST001287,Linda,Jackson,customer1287@email.com,+1-461-720-2834,1950-07-02,M,San Diego,IL,36187,2023-12-26,Standard,Online,True,75
CUST001288,Daniel,Davis,customer1288@email.com,+1-667-216-1118,1984-08-30,M,Philadelphia,WA,42433,2022-12-16,Premium,In-Store,False,41
CUST001289,Patricia,Miller,customer1289@email.com,+1-589-630-7558,2006-11-18,M,Jacksonville,FL,67968,2022-05-21,Basic,Online,True,18
CUST001290,William,Brown,customer1290@email.com,+1-302-563-6904,1983-10-25,M,Seattle,NY,42791,2020-10-30,Standard,In-Store,True,42
CUST001291,Robert,Moore,customer1291@email.com,+1-517-266-8113,2007-07-01,M,San Jose,AZ,60498,2021-12-28,Basic,In-Store,True,18
CUST001292,Matthew,Brown,customer1292@email.com,+1-867-507-4757,1974-04-27,M,Seattle,CO,22513,2022-03-15,Basic,In-Store,True,51
CUST001293,Emily,Lopez,customer1293@email.com,+1-918-286-7384,2009-07-05,F,New York,TX,28402,2023-08-30,Premium,Mobile App,True,16
CUST001294,Mary,Jackson,customer1294@email.com,+1-682-216-5500,1969-11-24,F,San Diego,NY,21386,2022-08-06,Standard,In-Store,True,56
CUST001295,Patricia,Moore,customer1295@email.com,+1-947-862-6296,2010-10-23,F,Boston,WA,97529,2024-11-02,Premium,Online,True,15
CUST001296,Emily,Davis,customer1296@email.com,+1-246-344-5079,1960-03-21,M,San Jose,AZ,51610,2022-06-01,Basic,Online,True,65
CUST001297,Lisa,Thomas,customer1297@email.com,+1-381-778-1151,1980-11-02,M,Chicago,CA,72341,2020-08-01,Standard,Mobile App,True,45
CUST001298,Linda,Miller,customer1298@email.com,+1-331-731-3551,2007-11-19,M,San Diego,NY,59093,2020-07-30,Premium,Online,True,17
CUST001299,Matthew,Rodriguez,customer1299@email.com,+1-343-911-8697,1997-05-05,F,Jacksonville,IL,65466,2020-11-24,Premium,In-Store,True,28
CUST001300,Lisa,Johnson,customer1300@email.com,+1-980-239-2002,2002-01-10,F,Houston,CO,31860,2022-01-17,Standard,In-Store,True,23
CUST001301,Jane,Miller,customer1301@email.com,+1-810-414-5801,2017-10-15,M,San Diego,NY,65758,2023-02-11,Basic,In-Store,True,8
CUST001302,Jennifer,Brown,customer1302@email.com,+1-580-832-7797,2018-01-22,F,Austin,TX,43728,2021-08-20,Standard,In-Store,True,7
CUST001303,Christopher,Jones,customer1303@email.com,+1-361-629-3824,1954-08-25,M,New York,WA,23304,2024-02-04,Basic,In-Store,False,71
CUST001304,Jane,Taylor,customer1304@email.com,+1-378-731-3480,1959-03-28,F,Chicago,WA,32780,2024-10-07,Standard,In-Store,True,66
CUST001305,John,Taylor,customer1305@email.com,+1-959-884-3975,1984-01-22,F,Philadelphia,MA,65615,2020-11-24,Premium,Mobile App,True,41
CUST001306,Robert,Garcia,customer1306@email.com,+1-573-312-3660,2008-05-11,F,Boston,WA,13767,2021-02-24,Basic,In-Store,True,17
CUST001307,Lisa,Garcia,customer1307@email.com,+1-230-709-4343,1972-08-30,F,Boston,MA,77331,2021-03-01,Premium,Online,True,53
CUST001308,Robert,Johnson,customer1308@email.com,+1-513-613-7114,2002-02-12,F,Dallas,WA,43756,2020-03-03,Basic,In-Store,True,23
CUST001309,David,Johnson,customer1309@email.com,+1-471-836-6260,2014-11-02,M,Los Angeles,TX,78907,2024-06-19,Standard,In-Store,True,11
CUST001310,William,Lopez,customer1310@email.com,+1-229-226-6432,2009-01-17,F,Austin,WA,25535,2020-01-30,Premium,Mobile App,True,16
CUST001311,Lisa,Martinez,customer1311@email.com,+1-229-681-1560,1962-09-25,M,New York,CO,76999,2023-01-17,Standard,Online,True,63
CUST001312,James,Miller,customer1312@email.com,+1-952-347-7679,2008-09-04,F,Boston,FL,95852,2020-03-28,Basic,Online,True,17
CUST001313,Emily,Anderson,customer1313@email.com,+1-247-752-7177,1995-11-05,F,San Jose,CA,67943,2022-01-10,Basic,Mobile App,False,30
CUST001314,John,Rodriguez,customer1314@email.com,+1-980-812-9604,1958-05-11,F,Chicago,CO,61413,2022-03-25,Standard,In-Store,True,67
CUST001315,Linda,Hernandez,customer1315@email.com,+1-373-361-2640,1979-06-24,M,Houston,WA,30943,2021-05-25,Standard,Online,False,46
CUST001316,Patricia,Thomas,customer1316@email.com,+1-215-557-4648,1950-02-18,F,Austin,AZ,11850,2020-03-06,Standard,In-Store,False,75
CUST001317,Sarah,Johnson,customer1317@email.com,+1-294-629-2086,1967-12-02,F,Phoenix,IL,87221,2024-03-01,Standard,Mobile App,True,57
CUST001318,David,Brown,customer1318@email.com,+1-315-687-8609,1990-04-06,F,Chicago,FL,91452,2022-11-06,Basic,Mobile App,True,35
CUST001319,Christopher,Johnson,customer1319@email.com,+1-625-749-8215,1954-02-28,M,Seattle,CA,17760,2023-12-03,Standard,In-Store,True,71
CUST001320,Barbara,Jackson,customer1320@email.com,+1-337-817-1011,1960-04-07,M,San Jose,IL,65560,2020-10-26,Basic,Online,True,65
CUST001321,Jennifer,Garcia,customer1321@email.com,+1-518-687-8692,1992-09-13,M,Austin,CO,84844,2023-03-29,Standard,Mobile App,True,33
CUST001322,Matthew,Garcia,customer1322@email.com,+1-463-331-6290,1954-11-18,M,Los Angeles,TX,40676,2020-12-06,Basic,In-Store,True,71
CUST001323,Barbara,Smith,customer1323@email.com,+1-872-752-6989,2003-09-30,F,Los Angeles,TX,20988,2023-07-10,Standard,Mobile App,True,22
CUST001324,Mary,Taylor,customer1324@email.com,+1-828-884-2579,1964-01-02,M,San Antonio,IL,89102,2021-06-01,Standard,Online,True,61
CUST001325,Michael,Moore,customer1325@email.com,+1-689-704-4215,1986-12-27,Other,Dallas,AZ,66555,2023-07-29,Basic,Online,True,38
CUST001326,Christopher,Brown,customer1326@email.com,+1-328-424-9433,2006-08-05,M,San Jose,IL,41522,2023-02-18,Standard,In-Store,True,19
CUST001327,Jane,Williams,customer1327@email.com,+1-332-346-4695,1976-10-07,M,Los Angeles,CO,12644,2020-10-12,Basic,Online,True,49
CUST001328,Patricia,Davis,customer1328@email.com,+1-875-284-2553,1953-10-25,F,San Antonio,IL,40785,2022-11-13,Basic,In-Store,True,72
CUST001329,John,Thomas,customer1329@email.com,+1-934-613-5625,1990-01-14,F,San Antonio,CA,91063,2022-08-13,Standard,Mobile App,True,35
CUST001330,Daniel,Hernandez,customer1330@email.com,+1-829-307-5092,1954-04-20,F,Austin,AZ,88343,2021-04-02,Standard,In-Store,True,71
CUST001331,Michael,Anderson,customer1331@email.com,+1-431-456-4024,1968-04-07,F,San Antonio,PA,54043,2024-09-13,Premium,Mobile App,True,57
CUST001332,James,Miller,customer1332@email.com,+1-947-875-5933,1952-10-15,F,Chicago,NY,19667,2024-11-05,Premium,In-Store,True,73
CUST001333,Patricia,Hernandez,customer1333@email.com,+1-536-927-8571,1996-01-15,M,Jacksonville,PA,67124,2020-12-16,Standard,In-Store,True,29
CUST001334,Christopher,Davis,customer1334@email.com,+1-884-804-9518,2006-06-10,Other,San Antonio,MA,74758,2024-06-25,Standard,Mobile App,True,19
CUST001335,Patricia,Brown,customer1335@email.com,+1-729-791-5370,1998-05-24,Other,New York,IL,17774,2020-08-14,Standard,In-Store,True,27
CUST001336,Lisa,Hernandez,customer1336@email.com,+1-978-334-6373,1952-10-27,F,San Jose,TX,50732,2020-03-21,Standard,In-Store,True,73
CUST001337,Emily,Davis,customer1337@email.com,+1-632-583-3379,1996-06-08,M,New York,PA,53986,2022-08-24,Standard,In-Store,True,29
CUST001338,Christopher,Brown,customer1338@email.com,+1-793-954-1560,2007-06-22,F,Phoenix,WA,14258,2023-10-30,Standard,In-Store,True,18
CUST001339,John,Davis,customer1339@email.com,+1-965-594-1786,1955-11-20,M,Boston,CO,53244,2024-01-06,Premium,Online,True,70
CUST001340,James,Anderson,customer1340@email.com,+1-402-386-1234,1990-10-03,M,Los Angeles,PA,90680,2022-12-04,Premium,Mobile App,True,35
CUST001341,Sarah,Miller,customer1341@email.com,+1-346-849-1558,1964-04-18,M,Dallas,FL,87355,2022-12-10,Standard,Mobile App,True,61
CUST001342,Daniel,Wilson,customer1342@email.com,+1-443-365-7500,1986-01-28,M,Boston,AZ,80759,2021-02-19,Standard,In-Store,True,39
CUST001343,Mary,Davis,customer1343@email.com,+1-530-211-8877,1963-06-24,F,San Antonio,CO,28722,2020-06-19,Standard,In-Store,True,62
CUST001344,Michael,Williams,customer1344@email.com,+1-695-552-4076,1997-06-07,F,Houston,TX,26389,2020-12-17,Standard,In-Store,True,28
CUST001345,Patricia,Taylor,customer1345@email.com,+1-843-791-7646,1964-11-09,F,Houston,MA,98759,2023-07-27,Basic,In-Store,False,61
CUST001346,Emily,Taylor,customer1346@email.com,+1-662-419-8425,2003-11-20,M,Los Angeles,PA,64889,2022-06-22,Standard,In-Store,False,21
CUST001347,Jennifer,Johnson,customer1347@email.com,+1-836-469-9943,1987-03-14,M,Phoenix,AZ,67765,2021-04-15,Standard,Mobile App,True,38
CUST001348,Patricia,Anderson,customer1348@email.com,+1-650-320-5576,1999-05-15,M,Houston,NY,39827,2024-01-06,Basic,Online,True,26
CUST001349,Christopher,Jones,customer1349@email.com,+1-871-986-9429,1965-08-06,Other,Jacksonville,AZ,98696,2022-05-24,Basic,Online,True,60
CUST001350,Matthew,Miller,customer1350@email.com,+1-545-545-4052,2008-06-06,M,Seattle,AZ,23101,2021-12-24,Standard,Mobile App,True,17
CUST001351,Michael,Thomas,customer1351@email.com,+1-461-549-8984,1976-07-21,F,New York,CO,32707,2024-04-10,Standard,In-Store,True,49
CUST001352,Christopher,Garcia,customer1352@email.com,+1-990-762-8476,1976-11-02,F,Jacksonville,NY,38221,2021-08-18,Standard,Mobile App,True,49
CUST001353,Lisa,Wilson,customer1353@email.com,+1-879-298-6609,1997-03-29,M,San Diego,AZ,46752,2023-01-20,Standard,Online,True,28
CUST001354,James,Lopez,customer1354@email.com,+1-981-731-5306,1979-04-09,F,Chicago,FL,40035,2021-12-15,Basic,Online,True,46
CUST001355,Jennifer,Jones,customer1355@email.com,+1-264-574-7988,2017-06-28,F,Denver,PA,79601,2020-11-01,Standard,Mobile App,False,8
CUST001356,James,Thomas,customer1356@email.com,+1-857-226-9901,1952-09-16,F,Philadelphia,PA,82883,2021-01-11,Basic,Online,True,73
CUST001357,Sarah,Miller,customer1357@email.com,+1-329-296-4721,2009-04-04,F,Houston,FL,79545,2020-01-06,Standard,Mobile App,True,16
CUST001358,Michael,Lopez,customer1358@email.com,+1-668-313-2970,1951-09-23,M,Dallas,PA,15043,2022-08-24,Basic,Mobile App,True,74
CUST001359,Matthew,Rodriguez,customer1359@email.com,+1-763-929-5844,1991-01-22,M,San Antonio,AZ,50445,2020-09-30,Standard,In-Store,True,34
CUST001360,Emily,Miller,customer1360@email.com,+1-329-555-6030,1963-03-20,F,Dallas,MA,75808,2020-01-14,Premium,Online,True,62
CUST001361,Matthew,Hernandez,customer1361@email.com,+1-663-646-2359,1996-04-28,F,San Jose,AZ,55109,2020-05-11,Standard,In-Store,True,29
CUST001362,Matthew,Jones,customer1362@email.com,+1-716-386-7513,1995-07-18,M,Chicago,CO,21855,2023-06-17,Standard,Mobile App,False,30
CUST001363,Robert,Johnson,customer1363@email.com,+1-723-399-3321,2009-03-11,F,New York,WA,96189,2022-07-08,Premium,Online,True,16
CUST001364,Mary,Johnson,customer1364@email.com,+1-896-427-1273,2001-12-26,F,Phoenix,MA,48240,2024-09-26,Basic,Online,True,23
CUST001365,Mary,Rodriguez,customer1365@email.com,+1-403-951-6798,1980-05-27,F,Chicago,TX,95224,2020-02-16,Standard,Online,True,45
CUST001366,David,Jones,customer1366@email.com,+1-738-815-3486,2000-09-07,M,Philadelphia,TX,29956,2023-02-01,Basic,Online,True,25
CUST001367,Jennifer,Brown,customer1367@email.com,+1-776-743-9602,1966-06-30,F,San Diego,MA,17495,2021-08-27,Standard,Mobile App,True,59
CUST001368,Emily,Thomas,customer1368@email.com,+1-248-745-6941,2007-07-24,F,Austin,AZ,29038,2020-10-09,Standard,Mobile App,True,18
CUST001369,David,Thomas,customer1369@email.com,+1-752-435-9697,2008-01-12,M,Seattle,IL,58404,2023-01-20,Basic,Mobile App,True,17
CUST001370,William,Anderson,customer1370@email.com,+1-370-583-3600,1991-11-22,M,Houston,WA,89666,2022-08-20,Standard,In-Store,True,33
CUST001371,Robert,Garcia,customer1371@email.com,+1-302-896-3713,2006-08-22,Other,Phoenix,FL,41757,2021-06-02,Standard,In-Store,True,19
CUST001372,Sarah,Hernandez,customer1372@email.com,+1-850-849-4707,1974-09-23,M,Phoenix,AZ,62525,2024-08-26,Standard,Online,True,51
CUST001373,David,Davis,customer1373@email.com,+1-969-933-3491,1957-12-20,F,Houston,MA,49030,2023-10-11,Standard,In-Store,True,67
CUST001374,Michael,Martinez,customer1374@email.com,+1-753-824-7947,1956-10-02,F,Houston,IL,58007,2020-05-22,Basic,In-Store,False,69
CUST001375,Sarah,Garcia,customer1375@email.com,+1-407-485-1801,1987-08-03,M,Houston,AZ,16055,2022-06-13,Standard,Mobile App,True,38
CUST001376,Linda,Garcia,customer1376@email.com,+1-610-503-7386,1998-06-07,F,Houston,IL,99066,2023-10-28,Standard,Mobile App,True,27
CUST001377,Daniel,Jackson,customer1377@email.com,+1-734-631-8807,1950-03-13,M,Houston,MA,28973,2024-01-07,Basic,Mobile App,True,75
CUST001378,Daniel,Davis,customer1378@email.com,+1-679-529-3230,1987-12-13,F,Phoenix,AZ,82479,2020-11-24,Standard,Mobile App,True,37
CUST001379,James,Williams,customer1379@email.com,+1-938-507-1005,2003-02-21,M,Los Angeles,NY,33029,2022-09-30,Standard,Mobile App,True,22
CUST001380,James,Anderson,customer1380@email.com,+1-276-457-6105,2011-06-29,F,Los Angeles,PA,41135,2023-06-09,Basic,Online,True,14
CUST001381,David,Moore,customer1381@email.com,+1-413-951-2094,1960-01-29,M,Dallas,MA,24033,2023-11-30,Standard,Mobile App,True,65
CUST001382,Daniel,Taylor,customer1382@email.com,+1-260-973-7723,2014-07-11,M,Los Angeles,TX,42285,2022-05-30,Basic,In-Store,True,11
CUST001383,Michael,Miller,customer1383@email.com,+1-343-347-8879,2003-10-25,Other,Philadelphia,TX,43469,2024-04-09,Standard,Online,True,22
CUST001384,Linda,Taylor,customer1384@email.com,+1-364-982-4972,1984-07-12,M,Los Angeles,WA,27368,2021-03-04,Basic,Online,True,41
CUST001385,Daniel,Thomas,customer1385@email.com,+1-600-363-7865,1959-11-20,F,Phoenix,CA,71784,2023-07-12,Basic,In-Store,True,66
CUST001386,Lisa,Rodriguez,customer1386@email.com,+1-600-805-4168,1965-05-21,M,Houston,TX,57423,2022-03-21,Standard,Online,True,60
CUST001387,William,Smith,customer1387@email.com,+1-454-558-2155,1992-05-14,F,Jacksonville,CA,58638,2021-10-30,Standard,In-Store,True,33
CUST001388,Jane,Anderson,customer1388@email.com,+1-431-482-3300,1986-06-09,M,San Antonio,NY,67876,2020-05-15,Standard,In-Store,False,39
CUST001389,Mary,Davis,customer1389@email.com,+1-611-326-3487,1985-02-28,Other,Boston,MA,59623,2020-11-17,Basic,Mobile App,True,40
CUST001390,Matthew,Davis,customer1390@email.com,+1-410-654-3333,1961-11-18,M,San Antonio,IL,71152,2023-07-03,Standard,Mobile App,True,64
CUST001391,Michael,Hernandez,customer1391@email.com,+1-888-482-6365,1951-05-25,M,Seattle,WA,34222,2024-02-06,Premium,In-Store,True,74
CUST001392,Lisa,Anderson,customer1392@email.com,+1-211-852-2921,2000-01-06,M,Philadelphia,PA,89479,2024-02-05,Standard,Online,True,25
CUST001393,Daniel,Davis,customer1393@email.com,+1-733-518-9589,1952-12-20,M,San Jose,FL,89905,2021-11-01,Basic,Online,True,72
CUST001394,Daniel,Jones,customer1394@email.com,+1-305-990-8718,1997-08-01,F,Phoenix,CA,18378,2021-12-24,Standard,Online,True,28
CUST001395,Jane,Smith,customer1395@email.com,+1-437-876-8180,1961-12-22,M,New York,PA,24444,2021-11-10,Standard,Online,True,63
CUST001396,Jane,Anderson,customer1396@email.com,+1-505-327-9867,1951-07-03,F,Jacksonville,WA,53415,2020-07-06,Standard,Mobile App,True,74
CUST001397,Mary,Johnson,customer1397@email.com,+1-960-824-8444,1971-07-17,M,Boston,WA,48378,2023-11-02,Standard,In-Store,True,54
CUST001398,Lisa,Johnson,customer1398@email.com,+1-357-272-6593,2006-01-23,M,Chicago,TX,87394,2023-12-23,Standard,Online,True,19
