customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,city,state,zip_code,country,customer_segment,preferred_channel,marketing_consent
CUST000555,FirstName555,LastName555,customer555@email.com,555-7746,1970-11-16,F,2024-06-07,Phoenix,CA,85609,USA,Budget,Mobile App,True
CUST000556,FirstName556,LastName556,customer556@email.com,555-5663,1991-11-10,F,2023-11-21,Phoenix,TX,68580,USA,Premium,Store,False
CUST000557,FirstName557,LastName557,customer557@email.com,555-8598,1972-12-29,M,2023-10-18,Chicago,TX,92742,USA,Budget,Mobile App,False
CUST000558,FirstName558,LastName558,customer558@email.com,555-2168,1967-02-05,M,2022-12-18,Los Angeles,IL,51533,USA,Budget,Store,False
CUST000559,FirstName559,LastName559,customer559@email.com,555-7479,1984-05-02,F,2024-03-10,Chicago,AZ,78280,USA,Regular,Store,True
CUST000560,FirstName560,LastName560,customer560@email.com,555-4012,1962-01-26,M,2024-01-16,Los Angeles,IL,20494,USA,Premium,Online,False
CUST000561,FirstName561,LastName561,customer561@email.com,555-2687,1968-07-28,M,2024-08-17,Houston,AZ,17055,USA,Premium,Store,True
CUST000562,FirstName562,LastName562,customer562@email.com,555-2702,1983-07-19,Other,2022-06-09,New York,TX,50549,USA,Premium,Online,False
CUST000563,FirstName563,LastName563,customer563@email.com,555-8260,1971-05-05,M,2023-06-24,Los Angeles,NY,14607,USA,Budget,Store,False
CUST000564,FirstName564,LastName564,customer564@email.com,555-8801,2001-11-29,Other,2024-08-15,Chicago,AZ,68306,USA,Premium,Mobile App,True
CUST000565,FirstName565,LastName565,customer565@email.com,555-8480,2010-08-06,F,2023-06-21,Phoenix,IL,55504,USA,Regular,Mobile App,True
CUST000566,FirstName566,LastName566,customer566@email.com,555-2467,1999-08-22,F,2023-01-10,Houston,IL,30410,USA,Regular,Online,True
CUST000567,FirstName567,LastName567,customer567@email.com,555-9574,1972-03-24,F,2022-10-21,Houston,AZ,11090,USA,Budget,Store,False
CUST000568,FirstName568,LastName568,customer568@email.com,555-5908,1960-10-26,F,2024-03-28,Chicago,AZ,40305,USA,Premium,Mobile App,False
CUST000569,FirstName569,LastName569,customer569@email.com,555-4089,1996-12-08,Other,2023-03-24,Houston,CA,31400,USA,Budget,Mobile App,False
CUST000570,FirstName570,LastName570,customer570@email.com,555-7199,1979-10-16,F,2022-03-23,Houston,CA,77713,USA,Budget,Mobile App,False
CUST000571,FirstName571,LastName571,customer571@email.com,555-5664,2007-09-21,F,2023-02-27,Los Angeles,NY,33908,USA,Premium,Store,True
CUST000572,FirstName572,LastName572,customer572@email.com,555-8460,2000-08-14,F,2023-12-19,Phoenix,TX,34613,USA,Regular,Online,True
CUST000573,FirstName573,LastName573,customer573@email.com,555-1813,2007-12-29,M,2022-07-10,New York,IL,45283,USA,Premium,Mobile App,False
CUST000574,FirstName574,LastName574,customer574@email.com,555-1134,1980-11-19,M,2022-06-04,New York,TX,38467,USA,Regular,Store,False
CUST000575,FirstName575,LastName575,customer575@email.com,555-9165,1993-04-26,F,2023-12-15,New York,IL,20515,USA,Premium,Online,False
CUST000576,FirstName576,LastName576,customer576@email.com,555-7429,1966-05-28,Other,2023-04-27,Los Angeles,CA,42778,USA,Regular,Online,True
CUST000577,FirstName577,LastName577,customer577@email.com,555-5078,1994-07-10,F,2022-09-11,New York,CA,70402,USA,Budget,Online,True
CUST000578,FirstName578,LastName578,customer578@email.com,555-8746,1994-11-28,Other,2024-09-11,Chicago,IL,30789,USA,Budget,Mobile App,True
CUST000579,FirstName579,LastName579,customer579@email.com,555-9534,1970-12-16,F,2023-05-08,Chicago,CA,57241,USA,Premium,Mobile App,True
CUST000580,FirstName580,LastName580,customer580@email.com,555-2850,1981-03-03,Other,2023-03-21,Chicago,NY,31936,USA,Regular,Mobile App,True
CUST000581,FirstName581,LastName581,customer581@email.com,555-7484,1981-10-22,M,2024-09-19,New York,AZ,72294,USA,Budget,Mobile App,True
CUST000582,FirstName582,LastName582,customer582@email.com,555-7084,1968-01-11,M,2022-06-11,Houston,NY,99908,USA,Budget,Store,True
CUST000583,FirstName583,LastName583,customer583@email.com,555-1979,1991-11-23,Other,2022-06-07,Phoenix,NY,26492,USA,Regular,Online,False
CUST000584,FirstName584,LastName584,customer584@email.com,555-6690,1999-05-11,Other,2022-07-17,New York,TX,56945,USA,Budget,Online,False
CUST000585,FirstName585,LastName585,customer585@email.com,555-1646,2003-07-16,Other,2023-03-25,Phoenix,IL,81137,USA,Budget,Store,True
CUST000586,FirstName586,LastName586,customer586@email.com,555-4057,2008-10-08,F,2022-11-28,Houston,IL,88470,USA,Budget,Online,True
CUST000587,FirstName587,LastName587,customer587@email.com,555-9702,1973-11-27,F,2022-10-30,Chicago,AZ,58118,USA,Regular,Online,False
CUST000588,FirstName588,LastName588,customer588@email.com,555-4039,1961-09-05,Other,2024-05-27,Chicago,AZ,41298,USA,Regular,Mobile App,True
CUST000589,FirstName589,LastName589,customer589@email.com,555-9830,1994-10-06,M,2023-06-21,Houston,AZ,30202,USA,Budget,Store,False
CUST000590,FirstName590,LastName590,customer590@email.com,555-7714,1988-11-21,M,2022-04-09,Phoenix,NY,15737,USA,Premium,Online,True
CUST000591,FirstName591,LastName591,customer591@email.com,555-4310,1969-08-08,F,2022-07-16,New York,NY,84843,USA,Budget,Store,False
CUST000592,FirstName592,LastName592,customer592@email.com,555-9615,2012-12-15,F,2022-02-20,Chicago,CA,89423,USA,Budget,Online,True
CUST000593,FirstName593,LastName593,customer593@email.com,555-4419,2004-02-01,M,2023-04-25,New York,IL,83140,USA,Budget,Store,False
CUST000594,FirstName594,LastName594,customer594@email.com,555-1955,1983-11-06,Other,2022-02-11,New York,IL,20215,USA,Premium,Mobile App,True
CUST000595,FirstName595,LastName595,customer595@email.com,555-2658,1980-09-21,Other,2023-01-30,Los Angeles,CA,78969,USA,Budget,Online,True
CUST000596,FirstName596,LastName596,customer596@email.com,555-7802,1969-06-19,Other,2023-08-14,Chicago,TX,97194,USA,Regular,Online,True
CUST000597,FirstName597,LastName597,customer597@email.com,555-3955,2009-05-04,F,2023-06-01,Chicago,CA,79979,USA,Budget,Store,False
CUST000598,FirstName598,LastName598,customer598@email.com,555-6163,2009-05-08,F,2024-05-15,Chicago,TX,93000,USA,Regular,Mobile App,False
CUST000599,FirstName599,LastName599,customer599@email.com,555-4943,2010-07-10,Other,2022-08-08,Houston,AZ,43303,USA,Regular,Store,False
CUST000600,FirstName600,LastName600,customer600@email.com,555-7505,1960-01-07,Other,2022-02-05,Chicago,AZ,12136,USA,Budget,Online,False
CUST000601,FirstName601,LastName601,customer601@email.com,555-1107,1986-12-11,M,2022-08-08,Chicago,NY,46170,USA,Budget,Mobile App,True
CUST000602,FirstName602,LastName602,customer602@email.com,555-2544,1963-05-21,F,2022-12-31,Los Angeles,CA,44732,USA,Regular,Mobile App,True
CUST000603,FirstName603,LastName603,customer603@email.com,555-4817,1982-12-27,F,2022-04-05,Phoenix,TX,84588,USA,Premium,Mobile App,True
CUST000604,FirstName604,LastName604,customer604@email.com,555-6319,2003-04-16,M,2023-05-15,Phoenix,NY,88018,USA,Budget,Store,True
CUST000605,FirstName605,LastName605,customer605@email.com,555-7251,1967-01-15,M,2024-08-01,Chicago,IL,66925,USA,Regular,Online,True
CUST000606,FirstName606,LastName606,customer606@email.com,555-1187,1994-04-25,M,2022-11-09,Phoenix,NY,51853,USA,Budget,Mobile App,True
CUST000607,FirstName607,LastName607,customer607@email.com,555-6354,2005-01-26,Other,2022-08-15,Los Angeles,NY,98294,USA,Budget,Store,False
CUST000608,FirstName608,LastName608,customer608@email.com,555-9269,1968-01-30,M,2023-03-19,Chicago,TX,29400,USA,Premium,Store,True
CUST000609,FirstName609,LastName609,customer609@email.com,555-8796,2011-04-07,Other,2022-02-20,Phoenix,TX,44413,USA,Premium,Store,False
CUST000610,FirstName610,LastName610,customer610@email.com,555-3136,1972-02-06,F,2023-07-27,Los Angeles,TX,61815,USA,Budget,Mobile App,True
CUST000611,FirstName611,LastName611,customer611@email.com,555-9589,1982-02-02,M,2022-03-15,Chicago,TX,52390,USA,Budget,Mobile App,True
CUST000612,FirstName612,LastName612,customer612@email.com,555-2843,1997-02-07,F,2023-01-10,Chicago,CA,52039,USA,Regular,Mobile App,True
CUST000613,FirstName613,LastName613,customer613@email.com,555-5994,1975-03-09,F,2023-09-24,Houston,AZ,29112,USA,Regular,Online,True
CUST000614,FirstName614,LastName614,customer614@email.com,555-4271,1993-07-15,M,2024-02-15,New York,NY,17148,USA,Premium,Mobile App,True
CUST000615,FirstName615,LastName615,customer615@email.com,555-5713,1961-03-26,F,2023-12-12,New York,IL,68990,USA,Regular,Online,False
CUST000616,FirstName616,LastName616,customer616@email.com,555-4424,2008-04-07,M,2022-07-28,Phoenix,AZ,43902,USA,Budget,Store,True
CUST000617,FirstName617,LastName617,customer617@email.com,555-1301,1993-10-14,Other,2024-07-16,Phoenix,NY,43483,USA,Premium,Online,False
CUST000618,FirstName618,LastName618,customer618@email.com,555-4288,1984-05-03,M,2023-04-22,New York,NY,60940,USA,Budget,Store,False
CUST000619,FirstName619,LastName619,customer619@email.com,555-2767,1961-09-17,F,2024-06-07,Houston,CA,59899,USA,Budget,Mobile App,True
CUST000620,FirstName620,LastName620,customer620@email.com,555-6168,2003-06-25,Other,2023-06-29,New York,CA,36066,USA,Budget,Store,True
CUST000621,FirstName621,LastName621,customer621@email.com,555-1651,1982-03-12,Other,2022-11-09,Chicago,TX,61563,USA,Budget,Online,True
CUST000622,FirstName622,LastName622,customer622@email.com,555-6681,1991-07-28,F,2023-10-03,Chicago,CA,75700,USA,Regular,Online,False
CUST000623,FirstName623,LastName623,customer623@email.com,555-7343,1962-08-23,Other,2024-08-29,Chicago,CA,29884,USA,Regular,Store,True
CUST000624,FirstName624,LastName624,customer624@email.com,555-2438,1994-04-16,Other,2024-09-10,Phoenix,CA,64700,USA,Premium,Mobile App,True
CUST000625,FirstName625,LastName625,customer625@email.com,555-7987,1988-01-10,Other,2022-12-04,Houston,AZ,27271,USA,Premium,Mobile App,True
CUST000626,FirstName626,LastName626,customer626@email.com,555-9869,1978-02-24,M,2022-11-13,Phoenix,CA,66369,USA,Premium,Mobile App,True
CUST000627,FirstName627,LastName627,customer627@email.com,555-6201,1966-01-31,Other,2023-06-30,New York,CA,51628,USA,Premium,Mobile App,True
CUST000628,FirstName628,LastName628,customer628@email.com,555-6221,1997-02-22,F,2022-11-07,Houston,IL,29917,USA,Premium,Online,True
CUST000629,FirstName629,LastName629,customer629@email.com,555-4026,1962-05-08,Other,2023-09-24,Chicago,AZ,84323,USA,Budget,Online,True
CUST000630,FirstName630,LastName630,customer630@email.com,555-4783,1962-05-04,F,2022-03-23,Houston,CA,75840,USA,Budget,Store,False
CUST000631,FirstName631,LastName631,customer631@email.com,555-4014,1994-10-05,F,2023-05-01,Los Angeles,CA,35330,USA,Premium,Online,False
CUST000632,FirstName632,LastName632,customer632@email.com,555-1245,1984-03-17,F,2022-08-16,Los Angeles,CA,18668,USA,Premium,Store,False
CUST000633,FirstName633,LastName633,customer633@email.com,555-6323,2001-01-17,M,2023-03-14,Houston,NY,89682,USA,Budget,Store,False
CUST000634,FirstName634,LastName634,customer634@email.com,555-7457,2011-04-24,Other,2023-07-04,Phoenix,NY,78242,USA,Premium,Store,False
CUST000635,FirstName635,LastName635,customer635@email.com,555-1694,1982-01-16,Other,2023-07-05,Houston,NY,83098,USA,Regular,Mobile App,True
CUST000636,FirstName636,LastName636,customer636@email.com,555-4110,1986-02-14,F,2023-02-12,Chicago,IL,70469,USA,Premium,Store,False
CUST000637,FirstName637,LastName637,customer637@email.com,555-1893,2006-05-19,M,2023-04-20,Houston,NY,75622,USA,Premium,Online,True
CUST000638,FirstName638,LastName638,customer638@email.com,555-7440,1997-02-06,F,2023-04-07,New York,CA,69464,USA,Budget,Mobile App,True
CUST000639,FirstName639,LastName639,customer639@email.com,555-8449,1968-02-03,F,2022-11-28,Los Angeles,NY,21952,USA,Premium,Mobile App,False
CUST000640,FirstName640,LastName640,customer640@email.com,555-6946,1967-08-27,Other,2023-12-26,Houston,AZ,90225,USA,Premium,Store,False
CUST000641,FirstName641,LastName641,customer641@email.com,555-1719,1975-05-01,F,2023-08-03,Los Angeles,CA,28953,USA,Premium,Mobile App,True
CUST000642,FirstName642,LastName642,customer642@email.com,555-7874,1987-08-21,F,2024-01-18,Houston,IL,92110,USA,Premium,Online,True
CUST000643,FirstName643,LastName643,customer643@email.com,555-4323,1960-04-25,Other,2024-02-23,Chicago,NY,70115,USA,Regular,Store,True
CUST000644,FirstName644,LastName644,customer644@email.com,555-9084,1981-05-04,M,2023-08-26,Houston,TX,63759,USA,Regular,Online,True
CUST000645,FirstName645,LastName645,customer645@email.com,555-5009,2009-02-07,F,2023-09-27,Phoenix,CA,16411,USA,Premium,Online,True
CUST000646,FirstName646,LastName646,customer646@email.com,555-6718,1963-04-18,M,2024-05-24,New York,AZ,89073,USA,Regular,Store,True
CUST000647,FirstName647,LastName647,customer647@email.com,555-1803,1969-10-08,F,2022-07-02,Los Angeles,IL,90096,USA,Budget,Mobile App,True
CUST000648,FirstName648,LastName648,customer648@email.com,555-8460,2011-12-10,F,2024-08-11,New York,NY,49229,USA,Regular,Store,False
CUST000649,FirstName649,LastName649,customer649@email.com,555-2108,1998-05-03,Other,2022-03-08,Chicago,TX,27635,USA,Premium,Mobile App,False
CUST000650,FirstName650,LastName650,customer650@email.com,555-6393,2007-04-14,F,2023-06-22,Los Angeles,CA,90223,USA,Premium,Online,True
CUST000651,FirstName651,LastName651,customer651@email.com,555-8924,2014-04-04,Other,2022-10-22,Houston,AZ,51482,USA,Regular,Mobile App,False
CUST000652,FirstName652,LastName652,customer652@email.com,555-3125,2010-06-23,F,2023-06-17,Houston,TX,33580,USA,Budget,Online,False
CUST000653,FirstName653,LastName653,customer653@email.com,555-4171,1960-02-21,M,2022-01-25,Houston,NY,37175,USA,Budget,Store,False
CUST000654,FirstName654,LastName654,customer654@email.com,555-1745,1989-12-11,F,2023-07-28,Los Angeles,NY,93967,USA,Premium,Mobile App,False
CUST000655,FirstName655,LastName655,customer655@email.com,555-5168,1966-01-31,F,2022-11-04,Phoenix,AZ,52457,USA,Premium,Online,False
CUST000656,FirstName656,LastName656,customer656@email.com,555-6592,1995-07-13,Other,2023-08-06,Phoenix,NY,33020,USA,Premium,Store,False
CUST000657,FirstName657,LastName657,customer657@email.com,555-8849,2002-07-27,M,2023-10-24,Los Angeles,TX,30366,USA,Budget,Store,False
CUST000658,FirstName658,LastName658,customer658@email.com,555-8577,1997-02-19,Other,2022-02-27,Phoenix,IL,84048,USA,Budget,Mobile App,False
CUST000659,FirstName659,LastName659,customer659@email.com,555-9779,1961-09-05,M,2023-08-15,Chicago,IL,18678,USA,Premium,Store,True
CUST000660,FirstName660,LastName660,customer660@email.com,555-6556,1993-08-30,Other,2023-07-02,Los Angeles,AZ,89388,USA,Regular,Online,True
CUST000661,FirstName661,LastName661,customer661@email.com,555-6050,1988-03-19,Other,2022-02-02,Chicago,TX,21376,USA,Regular,Online,False
CUST000662,FirstName662,LastName662,customer662@email.com,555-8404,1987-02-24,M,2023-06-22,Chicago,CA,24710,USA,Regular,Online,True
CUST000663,FirstName663,LastName663,customer663@email.com,555-2517,1999-10-24,Other,2022-01-26,Houston,AZ,30195,USA,Premium,Store,False
CUST000664,FirstName664,LastName664,customer664@email.com,555-9579,1987-11-04,F,2022-05-27,New York,AZ,98698,USA,Premium,Online,True
CUST000665,FirstName665,LastName665,customer665@email.com,555-8526,1994-10-09,Other,2024-06-04,Phoenix,NY,10538,USA,Regular,Online,True
CUST000666,FirstName666,LastName666,customer666@email.com,555-6460,2001-11-19,M,2022-04-16,Phoenix,IL,12946,USA,Budget,Store,True
CUST000667,FirstName667,LastName667,customer667@email.com,555-6257,1977-12-28,M,2022-10-21,Chicago,AZ,51831,USA,Regular,Mobile App,True
CUST000668,FirstName668,LastName668,customer668@email.com,555-5467,1973-05-24,M,2022-10-08,New York,NY,91650,USA,Budget,Mobile App,True
CUST000669,FirstName669,LastName669,customer669@email.com,555-4384,2008-09-02,F,2023-07-17,Chicago,IL,28554,USA,Budget,Store,True
CUST000670,FirstName670,LastName670,customer670@email.com,555-3806,1966-05-23,F,2023-09-20,Chicago,AZ,68149,USA,Premium,Online,True
CUST000671,FirstName671,LastName671,customer671@email.com,555-8712,1964-07-11,M,2023-01-28,New York,NY,65897,USA,Regular,Online,False
CUST000672,FirstName672,LastName672,customer672@email.com,555-6826,1988-01-12,F,2024-04-17,Los Angeles,AZ,20295,USA,Regular,Mobile App,True
CUST000673,FirstName673,LastName673,customer673@email.com,555-2522,2002-01-04,M,2023-04-12,Chicago,TX,71675,USA,Premium,Online,True
CUST000674,FirstName674,LastName674,customer674@email.com,555-5227,1992-08-09,F,2022-07-07,Chicago,IL,69412,USA,Regular,Online,True
CUST000675,FirstName675,LastName675,customer675@email.com,555-8787,1970-02-16,F,2023-05-06,Houston,CA,46996,USA,Regular,Mobile App,True
CUST000676,FirstName676,LastName676,customer676@email.com,555-9322,1969-03-26,F,2024-04-17,New York,IL,82895,USA,Budget,Online,False
CUST000677,FirstName677,LastName677,customer677@email.com,555-9728,2001-05-10,F,2023-08-28,Houston,CA,91379,USA,Premium,Mobile App,True
CUST000678,FirstName678,LastName678,customer678@email.com,555-8903,1994-06-07,M,2022-12-15,Los Angeles,AZ,66511,USA,Regular,Mobile App,False
CUST000679,FirstName679,LastName679,customer679@email.com,555-9921,1981-03-09,M,2023-11-10,New York,AZ,73783,USA,Premium,Mobile App,False
CUST000680,FirstName680,LastName680,customer680@email.com,555-6330,2009-10-19,M,2024-04-21,Houston,CA,50374,USA,Regular,Online,True
CUST000681,FirstName681,LastName681,customer681@email.com,555-7208,1989-05-16,F,2023-10-23,New York,NY,38522,USA,Premium,Mobile App,True
CUST000682,FirstName682,LastName682,customer682@email.com,555-3403,1973-05-21,F,2023-06-29,Chicago,TX,90684,USA,Budget,Store,True
CUST000683,FirstName683,LastName683,customer683@email.com,555-4369,1988-05-27,F,2023-08-07,Chicago,TX,55123,USA,Premium,Mobile App,True
CUST000684,FirstName684,LastName684,customer684@email.com,555-9362,1996-04-05,M,2024-05-22,Chicago,NY,58394,USA,Budget,Online,True
CUST000685,FirstName685,LastName685,customer685@email.com,555-6885,1969-11-03,F,2024-06-05,New York,CA,66585,USA,Budget,Mobile App,False
CUST000686,FirstName686,LastName686,customer686@email.com,555-6212,1994-05-05,F,2023-01-26,Houston,AZ,37684,USA,Budget,Online,False
CUST000687,FirstName687,LastName687,customer687@email.com,555-3278,1976-11-19,Other,2023-01-29,Chicago,TX,30220,USA,Regular,Mobile App,True
CUST000688,FirstName688,LastName688,customer688@email.com,555-3200,1961-01-15,M,2023-10-26,New York,CA,73792,USA,Budget,Store,True
CUST000689,FirstName689,LastName689,customer689@email.com,555-2387,1972-04-23,Other,2024-04-05,Houston,TX,89223,USA,Regular,Mobile App,True
CUST000690,FirstName690,LastName690,customer690@email.com,555-8444,2005-09-13,F,2023-07-20,Houston,TX,56570,USA,Premium,Online,False
CUST000691,FirstName691,LastName691,customer691@email.com,555-1121,2011-11-06,F,2024-05-17,Los Angeles,AZ,45291,USA,Regular,Mobile App,False
CUST000692,FirstName692,LastName692,customer692@email.com,555-1548,1963-05-25,Other,2023-05-10,Chicago,NY,86056,USA,Regular,Mobile App,True
CUST000693,FirstName693,LastName693,customer693@email.com,555-3327,2007-03-24,F,2023-04-22,Phoenix,NY,78597,USA,Budget,Online,True
CUST000694,FirstName694,LastName694,customer694@email.com,555-8740,1967-01-02,Other,2023-10-11,Phoenix,AZ,50959,USA,Budget,Online,False
CUST000695,FirstName695,LastName695,customer695@email.com,555-9765,1960-12-19,F,2023-04-10,Phoenix,TX,85230,USA,Budget,Store,False
CUST000696,FirstName696,LastName696,customer696@email.com,555-6782,1986-06-07,F,2022-06-21,New York,AZ,49855,USA,Budget,Mobile App,False
CUST000697,FirstName697,LastName697,customer697@email.com,555-2006,2002-06-13,Other,2022-06-23,Phoenix,NY,96025,USA,Regular,Mobile App,True
CUST000698,FirstName698,LastName698,customer698@email.com,555-5699,2003-06-28,M,2022-05-10,Phoenix,NY,46418,USA,Regular,Online,False
CUST000699,FirstName699,LastName699,customer699@email.com,555-5509,1983-01-19,M,2024-01-30,New York,AZ,32886,USA,Budget,Mobile App,True
CUST000700,FirstName700,LastName700,customer700@email.com,555-8317,1993-03-04,M,2022-09-25,Los Angeles,TX,33699,USA,Budget,Online,False
CUST000701,FirstName701,LastName701,customer701@email.com,555-2382,1973-01-05,Other,2024-08-14,Los Angeles,TX,64125,USA,Regular,Online,False
CUST000702,FirstName702,LastName702,customer702@email.com,555-3740,1978-12-01,Other,2024-01-22,Chicago,NY,94182,USA,Regular,Online,True
CUST000703,FirstName703,LastName703,customer703@email.com,555-3745,2001-08-17,F,2023-05-03,Chicago,TX,79798,USA,Premium,Store,False
CUST000704,FirstName704,LastName704,customer704@email.com,555-8775,1983-07-24,M,2023-06-28,Houston,NY,47852,USA,Regular,Store,False
CUST000705,FirstName705,LastName705,customer705@email.com,555-9687,1963-09-06,M,2024-07-28,Phoenix,IL,66595,USA,Budget,Mobile App,False
CUST000706,FirstName706,LastName706,customer706@email.com,555-6488,1984-04-02,F,2024-04-01,New York,IL,95766,USA,Budget,Store,False
CUST000707,FirstName707,LastName707,customer707@email.com,555-4961,2012-10-25,M,2023-06-17,Chicago,CA,51060,USA,Budget,Online,True
CUST000708,FirstName708,LastName708,customer708@email.com,555-2113,1961-01-26,F,2022-04-11,Phoenix,NY,99849,USA,Regular,Store,True
CUST000709,FirstName709,LastName709,customer709@email.com,555-5641,1982-08-07,M,2022-02-04,New York,AZ,22050,USA,Premium,Mobile App,True
CUST000710,FirstName710,LastName710,customer710@email.com,555-2995,1970-10-06,M,2024-05-26,Phoenix,CA,59277,USA,Budget,Mobile App,True
CUST000711,FirstName711,LastName711,customer711@email.com,555-2816,1976-07-12,F,2022-10-29,Houston,NY,93726,USA,Regular,Store,False
CUST000712,FirstName712,LastName712,customer712@email.com,555-6298,1983-02-01,M,2024-03-10,New York,IL,18177,USA,Regular,Store,False
CUST000713,FirstName713,LastName713,customer713@email.com,555-1984,1983-03-02,F,2022-07-02,Houston,NY,74450,USA,Premium,Mobile App,False
CUST000714,FirstName714,LastName714,customer714@email.com,555-3923,2004-02-22,M,2022-05-28,Phoenix,TX,38624,USA,Budget,Mobile App,True
CUST000715,FirstName715,LastName715,customer715@email.com,555-8234,1983-03-27,M,2022-02-05,New York,NY,84887,USA,Budget,Store,False
CUST000716,FirstName716,LastName716,customer716@email.com,555-1307,2004-08-25,M,2023-10-31,New York,NY,97111,USA,Regular,Store,True
CUST000717,FirstName717,LastName717,customer717@email.com,555-6403,1995-02-09,Other,2022-01-04,Phoenix,TX,72670,USA,Regular,Store,True
CUST000718,FirstName718,LastName718,customer718@email.com,555-9849,1980-04-05,M,2023-01-29,Houston,NY,84349,USA,Budget,Store,False
CUST000719,FirstName719,LastName719,customer719@email.com,555-5961,1995-12-10,M,2023-10-10,New York,IL,80074,USA,Regular,Online,False
CUST000720,FirstName720,LastName720,customer720@email.com,555-5750,1978-03-22,M,2023-07-22,New York,TX,96603,USA,Premium,Store,False
CUST000721,FirstName721,LastName721,customer721@email.com,555-2749,1992-03-25,F,2022-03-28,Houston,CA,28342,USA,Premium,Online,True
CUST000722,FirstName722,LastName722,customer722@email.com,555-4907,2003-11-22,F,2022-03-06,Phoenix,IL,75494,USA,Budget,Store,True
CUST000723,FirstName723,LastName723,customer723@email.com,555-1606,1990-06-09,M,2022-12-12,New York,TX,25491,USA,Premium,Mobile App,False
CUST000724,FirstName724,LastName724,customer724@email.com,555-9791,1973-05-12,Other,2023-08-17,Los Angeles,NY,14833,USA,Budget,Online,False
CUST000725,FirstName725,LastName725,customer725@email.com,555-1312,2002-04-10,Other,2022-02-16,Los Angeles,CA,11882,USA,Premium,Mobile App,True
CUST000726,FirstName726,LastName726,customer726@email.com,555-6035,1968-09-23,F,2023-09-18,Los Angeles,AZ,18383,USA,Premium,Online,False
CUST000727,FirstName727,LastName727,customer727@email.com,555-4613,1965-08-29,M,2023-03-13,Chicago,TX,52498,USA,Premium,Mobile App,True
CUST000728,FirstName728,LastName728,customer728@email.com,555-6268,1979-02-17,M,2023-08-31,Los Angeles,IL,18286,USA,Premium,Store,True
CUST000729,FirstName729,LastName729,customer729@email.com,555-7801,1975-01-28,Other,2023-01-14,Phoenix,CA,67496,USA,Premium,Mobile App,True
CUST000730,FirstName730,LastName730,customer730@email.com,555-3185,1968-12-19,Other,2023-09-20,Houston,CA,12048,USA,Regular,Online,True
CUST000731,FirstName731,LastName731,customer731@email.com,555-1118,1976-02-05,M,2023-12-25,Phoenix,IL,64555,USA,Budget,Store,True
CUST000732,FirstName732,LastName732,customer732@email.com,555-4377,1972-11-01,Other,2022-10-05,Phoenix,TX,64005,USA,Premium,Online,True
CUST000733,FirstName733,LastName733,customer733@email.com,555-3949,2004-11-05,Other,2024-08-31,New York,IL,55593,USA,Regular,Online,True
CUST000734,FirstName734,LastName734,customer734@email.com,555-4144,1970-07-17,Other,2024-09-27,New York,AZ,57435,USA,Budget,Mobile App,True
CUST000735,FirstName735,LastName735,customer735@email.com,555-8605,1978-09-02,F,2022-02-24,Los Angeles,NY,29558,USA,Budget,Store,False
CUST000736,FirstName736,LastName736,customer736@email.com,555-3888,1974-05-02,Other,2024-08-02,New York,NY,94523,USA,Regular,Store,True
CUST000737,FirstName737,LastName737,customer737@email.com,555-8121,1982-07-21,F,2023-09-24,Houston,NY,23686,USA,Budget,Online,True
CUST000738,FirstName738,LastName738,customer738@email.com,555-3589,1962-08-10,F,2023-06-12,New York,NY,40841,USA,Budget,Store,False
CUST000739,FirstName739,LastName739,customer739@email.com,555-7865,1977-10-30,Other,2023-11-25,Chicago,CA,24435,USA,Regular,Online,True
CUST000740,FirstName740,LastName740,customer740@email.com,555-4884,1997-01-05,M,2023-01-20,Los Angeles,NY,71733,USA,Budget,Store,True
CUST000741,FirstName741,LastName741,customer741@email.com,555-8141,1973-01-01,M,2024-08-08,Phoenix,TX,33338,USA,Regular,Store,True
CUST000742,FirstName742,LastName742,customer742@email.com,555-8499,1977-06-02,Other,2023-01-03,Chicago,CA,54025,USA,Premium,Online,True
CUST000743,FirstName743,LastName743,customer743@email.com,555-5597,1972-03-30,M,2024-05-22,Houston,TX,64817,USA,Premium,Store,True
CUST000744,FirstName744,LastName744,customer744@email.com,555-5835,2014-02-25,M,2024-03-19,Phoenix,CA,85775,USA,Budget,Online,True
CUST000745,FirstName745,LastName745,customer745@email.com,555-7745,2006-10-23,F,2024-06-01,Los Angeles,AZ,72061,USA,Regular,Store,True
CUST000746,FirstName746,LastName746,customer746@email.com,555-8014,1982-02-16,M,2022-12-02,Houston,AZ,39151,USA,Budget,Online,True
CUST000747,FirstName747,LastName747,customer747@email.com,555-7844,1963-12-20,M,2023-04-27,Phoenix,NY,65797,USA,Budget,Store,False
CUST000748,FirstName748,LastName748,customer748@email.com,555-2605,2000-08-03,F,2022-09-04,New York,AZ,11628,USA,Budget,Mobile App,False
CUST000749,FirstName749,LastName749,customer749@email.com,555-4571,1971-11-27,F,2022-10-30,Los Angeles,NY,12087,USA,Regular,Mobile App,False
CUST000750,FirstName750,LastName750,customer750@email.com,555-3650,2001-03-15,Other,2024-02-05,Phoenix,NY,69616,USA,Regular,Online,False
CUST000751,FirstName751,LastName751,customer751@email.com,555-4030,1993-03-25,Other,2023-04-21,New York,NY,60446,USA,Budget,Store,True
